X,Y,Z,Timestamp
-0.009594726562500001,0.0084716796875,-0.006579589843750001,1710421125475
-0.00716552734375,-0.0012329101562500002,0.00521240234375,1710421125574
-0.00302734375,-0.0046142578125000005,-0.0068725585937500005,1710421125674
0.00845947265625,-0.0020629882812500003,0.0036865234375000003,1710421125773
0.0052856445312500005,0.00067138671875,-0.00306396484375,1710421125875
-0.012829589843750001,0.0057739257812500005,0.0078125,1710421125976
-0.0040283203125,-0.00079345703125,0.000036621093750000005,1710421126074
0.01695556640625,-0.002392578125,-0.00355224609375,1710421126176
-0.00556640625,0.0046630859375,-0.01385498046875,1710421126275
0.0011840820312500001,-0.004150390625,0.007250976562500001,1710421126377
-0.0015380859375000002,-0.0001953125,0.00770263671875,1710421126475
0.001220703125,-0.0023437500000000003,-0.014379882812500001,1710421126576
0.00701904296875,0.0030395507812500003,0.0057739257812500005,1710421126679
-0.013708496093750001,0.00869140625,0.01767578125,1710421126779
0.008190917968750001,-0.01226806640625,-0.00284423828125,1710421126879
0.001806640625,0.0036376953125,-0.00372314453125,1710421126979
-0.014135742187500001,0.00006103515625,-0.007946777343750001,1710421127079
-0.00111083984375,0.0008544921875,0.0045654296875,1710421127181
-0.00072021484375,0.00382080078125,0.00887451171875,1710421127282
0.0078125,-0.0022705078125,-0.01143798828125,1710421127380
0.00391845703125,-0.00750732421875,-0.0056884765625,1710421127486
0.005615234375,-0.0001220703125,0.0069580078125,1710421127584
-0.012609863281250001,0.0089111328125,0.006396484375000001,1710421127684
-0.0064697265625,-0.004870605468750001,-0.00908203125,1710421127786
0.0023071289062500003,0.0015380859375000002,0.00556640625,1710421127885
0.0159423828125,-0.00413818359375,-0.0009521484375000001,1710421127980
0.0020629882812500003,-0.00294189453125,-0.009045410156250001,1710421128087
-0.02384033203125,0.008618164062500001,0.0092041015625,1710421128182
0.02769775390625,-0.0049804687500000005,-0.014697265625,1710421128286
-0.0050048828125,0.00423583984375,0.005908203125000001,1710421128383
-0.0049560546875,-0.0009033203125,-0.0008911132812500001,1710421128485
0.00299072265625,0.0013549804687500002,0.00042724609375,1710421128586
-0.00478515625,0.003173828125,0.012121582031250001,1710421128684
-0.01011962890625,-0.010144042968750001,-0.02554931640625,1710421128786
0.011279296875,0.00355224609375,0.0093017578125,1710421128884
0.0013549804687500002,0.008056640625,0.019555664062500002,1710421128986
-0.0082275390625,-0.00421142578125,-0.02249755859375,1710421129086
0.01728515625,-0.0036499023437500003,0.00841064453125,1710421129184
-0.0016601562500000002,0.00101318359375,-0.0014892578125000001,1710421129286
-0.012939453125,0.003271484375,0.00311279296875,1710421129384
0.002099609375,-0.0066162109375,-0.01168212890625,1710421129488
0.00799560546875,0.000244140625,0.01844482421875,1710421129584
-0.013427734375,0.00401611328125,-0.0050048828125,1710421129687
0.0029052734375,0.0011840820312500001,0.0025634765625,1710421129788
0.00660400390625,-0.00513916015625,0.0032470703125,1710421129886
-0.0013061523437500001,0.0008911132812500001,-0.00423583984375,1710421129988
0.0044921875000000005,0.0025146484375,0.0043701171875000005,1710421130086
-0.00087890625,-0.00030517578125,-0.01268310546875,1710421130194
-0.010144042968750001,0.0020629882812500003,0.000732421875,1710421130288
0.00653076171875,-0.00384521484375,0.0182373046875,1710421130388
0.003955078125,-0.00108642578125,-0.022106933593750003,1710421130496
-0.0049194335937500005,0.00311279296875,0.00634765625,1710421130588
-0.002783203125,-0.000048828125,0.017919921875,1710421130693
0.003955078125,-0.0017333984375000001,-0.011303710937500001,1710421130791
0.0046630859375,0.0029174804687500003,-0.0098876953125,1710421130889
-0.00421142578125,-0.0014770507812500002,0.00120849609375,1710421130992
-0.0067504882812500005,0.00146484375,0.002294921875,1710421131090
0.0055297851562500005,-0.00014648437500000002,0.003125,1710421131196
0.00484619140625,0.00006103515625,0.0016113281250000001,1710421131291
-0.006640625000000001,-0.0016113281250000001,-0.011267089843750001,1710421131392
-0.0035888671875000003,0.0017944335937500001,0.00823974609375,1710421131492
-0.0002685546875,0.0015502929687500001,0.0005859375000000001,1710421131593
0.00416259765625,-0.0010498046875,-0.013342285156250001,1710421131694
-0.0010498046875,0.00108642578125,0.01824951171875,1710421131793
-0.0016845703125,0.00067138671875,-0.013684082031250001,1710421131896
0.0059326171875,-0.0061401367187500005,-0.0021850585937500003,1710421131992
-0.0029296875,0.00545654296875,0.016552734375,1710421132096
-0.00860595703125,0.0037719726562500003,-0.0147705078125,1710421132195
0.0068603515625,-0.0073486328125,0.00057373046875,1710421132292
-0.0036254882812500003,-0.0023071289062500003,0.006091308593750001,1710421132396
-0.0053955078125,0.0015380859375000002,-0.0016723632812500001,1710421132495
0.006213378906250001,-0.01031494140625,-0.01488037109375,1710421132598
0.022998046875,-0.0123779296875,-0.014355468750000001,1710421132699
-0.031079101562500003,-0.0072998046875000005,0.0746337890625,1710421132795
-0.011767578125,0.01119384765625,0.010266113281250001,1710421132897
-0.024267578125,-0.0715576171875,0.098046875,1710421132987
-0.00361328125,0.00008544921875000001,0.15311279296875002,1710421133098
0.028588867187500002,-0.06353759765625,-0.01678466796875,1710421133201
-0.0057739257812500005,-0.08187255859375,0.23367919921875002,1710421133299
-0.00078125,-0.049121093750000004,0.0083984375,1710421133396
0.01536865234375,-0.039721679687500004,0.019384765625,1710421133501
-0.015380859375,0.00728759765625,0.02550048828125,1710421133599
0.05960693359375,-0.08323974609375001,0.020751953125,1710421133698
-0.027587890625,-0.044091796875000006,0.12962646484375,1710421133799
-0.14334716796875,-0.15240478515625,-0.007763671875,1710421133898
0.0876708984375,-0.20684814453125,0.209619140625,1710421134000
-0.12947998046875,0.1856689453125,-0.35120849609375004,1710421134101
0.22565917968750002,-0.2196044921875,0.22225341796875,1710421134199
-0.13570556640625,0.166748046875,-0.10983886718750001,1710421134301
-0.060021972656250006,0.13115234375,-0.10135498046875001,1710421134399
0.03076171875,-0.14014892578125002,0.19246826171875,1710421134501
0.0008300781250000001,0.02569580078125,-0.10159912109375001,1710421134602
-0.00396728515625,0.0088134765625,0.010717773437500001,1710421134703
0.00260009765625,-0.00460205078125,-0.0041748046875,1710421134808
0.0066894531250000005,-0.000390625,-0.005419921875000001,1710421134902
-0.007250976562500001,-0.01361083984375,0.03240966796875,1710421135009
0.00306396484375,0.00604248046875,-0.01485595703125,1710421135103
0.00797119140625,0.005541992187500001,-0.015112304687500001,1710421135205
0.0017822265625000002,-0.00745849609375,0.01473388671875,1710421135303
0.00125732421875,0.00244140625,-0.001806640625,1710421135403
-0.0023681640625000003,0.00128173828125,-0.0001220703125,1710421135504
-0.00057373046875,-0.0029174804687500003,0.004748535156250001,1710421135607
0.00048828125,-0.00107421875,-0.0037475585937500003,1710421135707
-0.00054931640625,-0.0028564453125000003,0.0010498046875,1710421135807
-0.0016357421875,0.0014770507812500002,-0.0014404296875,1710421135908
0.00041503906250000004,-0.0007080078125000001,0.00034179687500000003,1710421136008
0.0015869140625,-0.0029296875,0.00169677734375,1710421136104
-0.0053466796875000005,0.0009521484375000001,0.000732421875,1710421136208
0.0016601562500000002,0.000036621093750000005,-0.003515625,1710421136307
0.0008666992187500001,-0.00269775390625,0.0013061523437500001,1710421136406
-0.0030029296875,0.0011962890625,0.0006469726562500001,1710421136506
0.0027587890625,-0.0007080078125000001,-0.0008300781250000001,1710421136609
-0.00152587890625,-0.0009277343750000001,0.001025390625,1710421136709
-0.0013671875000000001,0.0009765625,-0.0016357421875,1710421136808
0.0013549804687500002,0.00032958984375,0.0021240234375000003,1710421136910
0.00235595703125,0.00078125,-0.00382080078125,1710421137009
-0.00186767578125,-0.00111083984375,0.0037475585937500003,1710421137110
-0.00015869140625,-0.000439453125,-0.00081787109375,1710421137209
0.0008911132812500001,0.0002197265625,-0.00115966796875,1710421137309
0.00029296875000000004,0.00101318359375,-0.0011474609375,1710421137409
-0.00013427734375,-0.001025390625,0.0013671875000000001,1710421137510
0.0036499023437500003,-0.0026733398437500003,0.00015869140625,1710421137613
-0.0013916015625,-0.00140380859375,0.003857421875,1710421137712
-0.005664062500000001,0.00272216796875,-0.00211181640625,1710421137811
-0.0018554687500000001,0.0015991210937500002,-0.00007324218750000001,1710421137914
0.00111083984375,-0.00101318359375,-0.00047607421875000004,1710421138014
0.00115966796875,-0.00028076171875000003,-0.00023193359375000002,1710421138113
0.0002685546875,0.0013916015625,-0.0002685546875,1710421138215
0.00007324218750000001,-0.0008056640625000001,-0.00013427734375,1710421138316
0.000036621093750000005,-0.00079345703125,-0.0006469726562500001,1710421138414
0.00145263671875,-0.0014160156250000002,0.0011230468750000001,1710421138514
-0.002783203125,0.00015869140625,0.00228271484375,1710421138616
0.00198974609375,0.001708984375,-0.00186767578125,1710421138712
-0.0015625,-0.0014404296875,0.001025390625,1710421138816
0.00035400390625000004,-0.0011718750000000002,0.0013671875000000001,1710421138915
-0.0012451171875000001,0.001318359375,-0.00030517578125,1710421139017
0.00299072265625,-0.00029296875000000004,-0.0020019531250000003,1710421139117
-0.0011718750000000002,-0.00108642578125,0.0005004882812500001,1710421139216
-0.00032958984375,0.0005126953125,-0.0006103515625,1710421139318
0.0015502929687500001,0.001220703125,-0.00103759765625,1710421139416
-0.0008056640625000001,-0.0006469726562500001,0.0019775390625,1710421139518
-0.0015869140625,-0.00046386718750000003,-0.0014770507812500002,1710421139617
0.00146484375,-0.0012451171875000001,-0.0006591796875,1710421139719
0.00013427734375,0.0026123046875000003,0.00047607421875000004,1710421139820
-0.0007568359375,-0.0006225585937500001,0.0016723632812500001,1710421139918
0.00152587890625,-0.00017089843750000002,-0.00046386718750000003,1710421140019
-0.0016845703125,-0.0007080078125000001,-0.00052490234375,1710421140119
-0.005541992187500001,-0.00115966796875,-0.0079345703125,1710421140220
-0.0558837890625,0.0693359375,0.40888671875000004,1710421140319
0.60306396484375,0.046240234375,0.21639404296875,1710421140419
-0.36184082031250003,0.22908935546875,-0.7381591796875,1710421140520
-0.2395263671875,-0.33710937500000004,-0.44686279296875003,1710421140619
0.28382568359375,-0.07626953125000001,-0.36431884765625,1710421140721
-0.33930664062500004,0.55758056640625,-0.465576171875,1710421140819
-0.0025268554687500003,-0.2089111328125,0.23660888671875002,1710421140923
-0.3187744140625,-0.0165283203125,1.79049072265625,1710421141026
0.57257080078125,-0.07622070312500001,1.3740722656250002,1710421141114
-0.20670166015625002,0.26333007812500003,-2.016748046875,1710421141232
0.0078125,-0.36693115234375,-0.39154052734375,1710421141316
0.17198486328125,0.021826171875,-0.75079345703125,1710421141424
0.03162841796875,-0.03775634765625,-0.13873291015625,1710421141522
-0.17819824218750002,-0.0485595703125,1.0639892578125,1710421141625
-0.045825195312500004,0.22946777343750002,1.2261474609375,1710421141727
-0.1912841796875,-0.0013671875000000001,0.45437011718750003,1710421141821
0.18026123046875,-0.07744140625000001,-1.6797241210937501,1710421141926
0.29388427734375,-0.11279296875,-0.7609130859375001,1710421142025
0.10031738281250001,-0.021923828125000003,-0.0075927734375,1710421142127
-0.142333984375,0.2496826171875,0.23691406250000002,1710421142227
-0.19630126953125002,-0.053918457031250006,0.6157470703125001,1710421142324
-0.058093261718750004,-0.10230712890625,0.55740966796875,1710421142430
0.1445556640625,-0.16721191406250002,0.35013427734375,1710421142527
0.034960937500000004,-0.08077392578125,-0.9268798828125,1710421142628
-0.00286865234375,0.30268554687500004,-0.00211181640625,1710421142729
0.026086425781250002,-0.18088378906250002,0.256884765625,1710421142830
0.00604248046875,0.034167480468750004,-0.012036132812500001,1710421142929
-0.09637451171875,0.07027587890625,0.34478759765625,1710421143027
0.0671630859375,0.04495849609375,-0.26760253906250003,1710421143130
0.013378906250000001,0.08359375000000001,-0.5048706054687501,1710421143229
0.01846923828125,0.0915771484375,-0.284375,1710421143331
0.06412353515625001,-0.010754394531250001,0.0674560546875,1710421143429
-0.074365234375,-0.0241455078125,0.1901123046875,1710421143528
-0.212060546875,-0.25714111328125,0.56927490234375,1710421143630
-0.043664550781250006,-0.12490234375,0.9782470703125,1710421143730
0.08988037109375001,0.21514892578125,-1.231689453125,1710421143834
0.03643798828125,0.2879150390625,-0.533154296875,1710421143932
0.18453369140625,-0.058337402343750004,-0.1421142578125,1710421144033
-0.02928466796875,-0.04827880859375,0.34426269531250003,1710421144133
-0.10845947265625,-0.11655273437500001,0.3677734375,1710421144232
-0.08779296875,-0.14434814453125,1.0018310546875,1710421144332
0.05230712890625,0.16170654296875,-0.8857299804687501,1710421144430
0.0681884765625,0.07054443359375,-0.3315185546875,1710421144534
0.092724609375,0.087548828125,-0.371435546875,1710421144632
-0.03785400390625,0.0787353515625,0.07730712890625001,1710421144734
-0.023278808593750002,-0.07203369140625,0.27735595703125,1710421144834
-0.01597900390625,-0.12642822265625,0.049523925781250006,1710421144933
-0.10650634765625,-0.19331054687500002,0.57919921875,1710421145035
-0.00054931640625,-0.10417480468750001,0.0384033203125,1710421145133
0.07468261718750001,0.0723388671875,-0.28582763671875,1710421145234
0.010815429687500001,0.12518310546875,-0.22620849609375002,1710421145334
0.10881347656250001,0.0996826171875,-0.18199462890625,1710421145433
-0.04676513671875,0.1238037109375,-0.21539306640625,1710421145537
-0.09085693359375001,0.010229492187500001,0.19576416015625,1710421145638
-0.09373779296875001,-0.12471923828125,0.16965332031250002,1710421145741
-0.15522460937500002,-0.16563720703125,0.298291015625,1710421145840
0.08026123046875,-0.1391357421875,0.26007080078125,1710421145940
0.1809326171875,0.02738037109375,-0.1070068359375,1710421146039
-0.140869140625,0.32537841796875,-0.6968505859375,1710421146136
0.2325927734375,0.15369873046875002,-0.3515625,1710421146239
-0.013586425781250001,0.02415771484375,0.052172851562500004,1710421146342
-0.24656982421875,-0.24448242187500002,0.519677734375,1710421146441
0.28050537109375,-0.16082763671875,0.08067626953125001,1710421146539
-0.15878906250000002,-0.12242431640625001,0.42783203125,1710421146639
-0.13117675781250002,0.057458496093750006,0.1627197265625,1710421146741
0.06131591796875,0.11431884765625,-0.71524658203125,1710421146839
0.09638671875,0.27821044921875,-0.42054443359375004,1710421146942
0.01207275390625,0.09702148437500001,0.09591064453125,1710421147040
0.06260986328125,-0.0318359375,0.043298339843750006,1710421147142
-0.01153564453125,-0.22824707031250002,0.3319580078125,1710421147240
-0.15902099609375,-0.22628173828125,0.07930908203125,1710421147340
-0.043054199218750006,-0.16456298828125002,0.6236328125,1710421147442
-0.03409423828125,0.08322753906250001,-0.28944091796875,1710421147541
0.114013671875,0.23443603515625,-0.57003173828125,1710421147643
-0.0069091796875,0.29144287109375,-0.25100097656250003,1710421147742
0.0708740234375,0.027416992187500003,0.0174072265625,1710421147845
-0.0076660156250000005,-0.0342041015625,0.01182861328125,1710421147946
-0.029248046875000003,-0.19467773437500002,0.35068359375,1710421148042
-0.13817138671875,-0.1322265625,0.074365234375,1710421148143
-0.05714111328125,-0.39138183593750003,0.79697265625,1710421148245
0.14803466796875,0.0723388671875,-0.2909423828125,1710421148345
-0.0038818359375,0.33681640625000003,-0.6349731445312501,1710421148444
0.10313720703125001,0.13758544921875002,-0.33768310546875,1710421148546
0.08570556640625,0.1407958984375,-0.011120605468750001,1710421148646
-0.07105712890625,-0.12375488281250001,0.408251953125,1710421148749
-0.12279052734375001,-0.105615234375,-0.0361572265625,1710421148848
-0.04383544921875,-0.13778076171875,0.61304931640625,1710421148949
0.1976318359375,0.12210693359375001,-0.06381835937500001,1710421149048
0.003955078125,0.11475830078125,-0.6630737304687501,1710421149149
-0.03511962890625,0.08165283203125001,0.103466796875,1710421149246
0.0087646484375,-0.01387939453125,0.17845458984375,1710421149377
0.09608154296875,0.0465087890625,-0.07895507812500001,1710421149429
-0.051867675781250004,0.051708984375,-0.24736328125,1710421149540
0.043322753906250004,0.013378906250000001,-0.13660888671875002,1710421149641
-0.0567626953125,0.07845458984375,0.10441894531250001,1710421149751
0.019970703125000003,0.033923339843750004,0.116455078125,1710421149853
0.013679166696965695,-0.017978334426879884,0.013288319110870361,1710469815736
-0.015242498181760312,-0.012115859985351564,0.010161674022674561,1710469815840
0.0703499972820282,0.028921699523925783,-0.01915082931518555,1710469815943
-0.06995916515588761,-0.01094331741333008,0.007816660404205323,1710469816057
0.0023449987173080446,0.005471611022949219,0.003908336162567139,1710469816146
-0.02227749973535538,-0.009379959106445313,-0.03986500501632691,1710469816247
0.060188333690166476,0.01446080207824707,0.017587506771087648,1710469816366
-0.042600832879543304,-0.012897443771362305,0.02110499143600464,1710469816455
-0.019150832295417787,-0.013288402557373048,0.046509170532226564,1710469816556
0.01836916506290436,0.01876001358032227,-0.026185834407806398,1710469816659
0,-0.010552501678466797,-0.008207499980926514,1710469816759
0.03986500054597855,-0.00039081573486328126,-0.017196667194366456,1710469816858
-0.023840833455324173,-0.01641502380371094,0.041819167137146,1710469816987
-0.009770832210779191,0.03517503738403321,-0.03322082757949829,1710469817059
-0.011334168910980226,-0.01680583953857422,-0.007425844669342041,1710469817161
0.016024167835712432,0.012506628036499025,0.008989179134368896,1710469817266
-0.019932498037815095,-0.01367917060852051,-0.019150841236114505,1710469817368
0.018759997934103014,0.021105003356933594,-0.07543083429336549,1710469830548
0.014851666241884233,-0.009770774841308595,0.055107498168945314,1710469830634
0.02735833525657654,0.010161638259887695,-0.06057915687561036,1710469830749
-0.014460834860801698,-0.020323324203491214,0.10669749975204468,1710469830848
-0.0007816672325134278,0.012115859985351564,-0.01876001358032227,1710469830951
0.0023449987173080446,-0.012115859985351564,-0.03243914842605591,1710469831051
-0.0015633314847946168,0.00820751190185547,0.007425820827484131,1710469831151
0.0039083331823349,0.001954174041748047,0.0140700101852417,1710469831256
0.008207499980926514,-0.001954174041748047,-0.004299163818359375,1710469831358
-0.010161666572093964,0.0011724472045898438,0.010552477836608887,1710469831457
0.01367916613817215,-0.004689979553222656,-0.017587482929229736,1710469831558
-0.00586250126361847,0.005862522125244141,0.012506663799285889,1710469831660
-0.013288331031799317,-0.004689979553222656,-0.009380006790161134,1710469831762
0.013288331031799317,0.007816600799560548,0.00820751190185547,1710469831863
-0.00977083146572113,-0.007034969329833985,-0.012506675720214844,1710469831965
-0.0019541680812835693,-0.0007816314697265625,0.01719667911529541,1710469832065
0.005471667647361756,0.003517436981201172,-0.011725008487701416,1710469832169
-0.0003908336162567139,-0.0007816314697265625,-0.0011725068092346192,1710469832270
-0.002345000207424164,0.00039081573486328126,0.0027358412742614748,1710469832373
-0.004299165308475495,-0.0031266212463378906,0.0007816672325134278,1710469832472
0.003126665949821472,0.0031266212463378906,-0.00703500509262085,1710469832573
-0.009380000084638596,0.001954174041748047,0.0035174965858459474,1710469832676
-0.004689999856054783,-0.005471611022949219,-0.009379994869232178,1710469832777
0.002345000021159649,0.003517436981201172,0.019150841236114505,1710469832895
-0.006253333203494549,0.0011725425720214844,-0.012115848064422608,1710469832978
0.0015633333008736373,-0.0031267166137695316,0.0011725068092346192,1710469833079
-0.0050808334257453685,-0.003517436981201172,0.023059153556823732,1710469833182
0.007425833307206631,0.012115812301635743,-0.04650915861129761,1710469833272
-0.010552500002086164,0.007816600799560548,0.01954166889190674,1710469833372
0.02853083312511444,-0.012115812301635743,-0.003908324241638184,1710469833488
-0.004689998924732208,0.002344989776611328,-0.01367917060852051,1710469833588
-0.0035175018012523654,-0.004299163818359375,0.012897491455078125,1710469833690
-0.0003908321261405945,-0.0007816314697265625,0,1710469833792
0.00781666710972786,0.0031267166137695316,0.003908336162567139,1710469833893
-0.007035001367330551,-0.0003909111022949219,-0.005862486362457276,1710469833994
-0.0003908336162567139,0,0.005080819129943848,1710469834097
-0.0027358330786228183,-0.0027358055114746096,-0.007034993171691895,1710469834202
0.008989165723323823,0.004690027236938477,0.005862498283386231,1710469834298
0.00039083510637283325,-0.0015633106231689453,-0.007425832748413086,1710469834401
-0.009380000829696656,0.0011724472045898438,0.011724996566772462,1710469834502
0.004690000414848328,-0.0007816314697265625,-0.010552501678466797,1710469834604
0.0039083331823349,0,0.005080842971801758,1710469834704
-0.007034999877214432,0.001172494888305664,0.004299163818359375,1710469834803
0.0023450009524822236,-0.0042992115020751955,-0.013288331031799317,1710469834908
-0.002735833823680878,0.0011725425720214844,0.004299163818359375,1710469835008
-0.003517500311136246,-0.005862522125244141,0.020714175701141358,1710469835169
0.0003908328711986542,0.01876001358032227,-0.01836918592453003,1710469835206
0.00195416659116745,-0.009770822525024415,-0.00820748805999756,1710469835317
0,0,0.014851665496826172,1710469835417
0.00586249977350235,0.009379959106445313,-0.00859832763671875,1710469835519
-0.02149583101272583,-0.03204832077026367,0.007425832748413086,1710475075221
0.0340025007724762,0.00039081573486328126,0.1403091549873352,1710475075337
-0.016024166345596315,0.01876001358032227,-0.0035175085067749023,1710475075435
0.0468999981880188,-0.028921699523925783,-0.039864993095397955,1710475075555
-0.034784168004989624,0.0007817268371582032,0.005080819129943848,1710475075646
-0.012506669759750367,0.020714139938354494,0.03556584119796753,1710475075746
-0.007425820827484131,0.006253337860107422,-0.016414999961853027,1710475075847
0.003126657009124756,0.036347484588623045,-0.03204833269119263,1710475075948
0.06292416751384736,0.00859832763671875,0.125457501411438,1710475076049
0.0015633344650268556,-0.06878666877746582,0.06448749527335167,1710475076150
0.1707941681146622,-0.01641502380371094,-0.1309291623532772,1710475076245
-0.11959500350058079,0.048854207992553716,0.04455499649047852,1710475076340
-0.02540416680276394,-0.02305912971496582,0.032048335671424864,1710475076442
0.025013333559036257,-0.011725044250488282,0.017196664214134218,1710475076543
0.0312666654586792,0.017587518692016604,-0.09536333084106446,1710475076644
-0.06839583218097688,0.003908348083496094,0.008989167213439942,1710475076771
-0.0027358323335647584,-0.03126673698425293,0.001172494888305664,1710475076849
0.014460834860801698,0.010943412780761719,0.03322083353996277,1710475076964
0.005862496793270111,-0.007035064697265625,0.02579500675201416,1710475077066
0.0050808340311050415,-0.001954174041748047,-0.022277504205703735,1710475077162
-0.005471666157245637,0.008989238739013672,-0.01954166889190674,1710475077269
0.007034999877214432,-0.014460849761962892,0.019150835275650025,1710475077368
-0.016024165600538254,-0.0007817268371582032,0.012897497415542603,1710475077472
0.01055249869823456,0.010552501678466797,-0.013679164648056031,1710475077572
-0.008207499980926514,0.0007817268371582032,0.028530830144882204,1710475077672
0.005471667647361756,-0.004690074920654297,-0.007816660404205323,1710475077775
0.006253332644701005,-0.001563262939453125,-0.01680583953857422,1710475077877
-0.019150831550359727,-0.0015633583068847658,-0.013288331031799317,1710475077978
0.0050808325409889225,-0.001954174041748047,0.013679164648056031,1710475078079
0.016805832087993623,0.003908348083496094,0.018369174003601076,1710475078180
-0.020323333144187928,0.01407003402709961,-0.021105003356933594,1710475078269
0.019932499527931215,-0.03634757995605469,0.0015633344650268556,1710475078370
-0.015242500603199005,0.015633392333984374,0.017587500810623168,1710475078484
0.0035175010561943054,0.012115859985351564,-0.027749168872833255,1710475078586
0.014851666241884233,-0.009380054473876954,-0.003126668930053711,1710475078691
-0.019541665166616443,0.00039081573486328126,0.028140002489089967,1710475078789
0.008989165723323823,-0.0007816314697265625,-0.016805833578109743,1710475078891
-0.005471664667129517,0.01094331741333008,0.012115836143493652,1710475078993
-0.01172500252723694,-0.005862522125244141,-0.018759995698928833,1710475079107
-0.0003908336162567139,-0.001563262939453125,0.01133415699005127,1710475079209
0.013288334012031555,-0.005862522125244141,-0.0035174965858459474,1710475079297
0.021886666305363178,-0.007425880432128907,-0.04299166798591614,1710475079398
-0.06761416364461184,0.014460849761962892,-0.01133415699005127,1710475079487
0.01758749783039093,0.02266831398010254,-0.023840832710266116,1710475079605
-0.02813999950885773,0.02853083610534668,0.13053832352161407,1710475079706
-0.10630665421485902,0.15516085624694825,-0.4064666420221329,1710475079806
-0.0379150390625,-0.0201904296875,-0.09855957031250001,1710685002777
0.09537353515625001,0.039599609375000004,0.129052734375,1710685002887
-0.00233154296875,-0.00950927734375,0.004748535156250001,1710685002995
-0.1411376953125,-0.024487304687500003,0.020593261718750002,1710685003094
0.01263427734375,0.010815429687500001,0.023034667968750002,1710685003207
0.04102783203125,-0.013769531250000001,0.07618408203125,1710685003281
0.08804931640625001,0.09532470703125001,-0.16588134765625,1710685003393
-0.03765869140625,0.06729736328125001,-0.0265869140625,1710685003495
-0.020751953125,-0.02928466796875,-0.020263671875,1710685003593
-0.06019287109375,-0.23182373046875002,0.19453125000000002,1710685003697
0.0865478515625,0.03736572265625,-0.1145263671875,1710685003797
-0.02545166015625,0.122802734375,0.039880371093750006,1710685003896
-0.049792480468750004,-0.043994140625000004,-0.050866699218750006,1710685003997
0.0951171875,-0.01390380859375,0.116357421875,1710685004096
-0.11368408203125001,0.07728271484375,-0.052050781250000004,1710685004197
0.08565673828125,0.01080322265625,0.18305664062500002,1710685004297
